   56800 | 17611500
   56900 | 23451300
   57000 | 29507400
   57100 | 21881500
   57200 | 16721300
   57300 | 17872000
   57400 | 22106900
   57500 | 22861600
   57600 | 22613000
   57700 | 20524800
   57800 | 22873300
   57900 | 24135500
   58000 | 25422100
   58100 | 23074100
   58200 | 22135700
   58300 | 21342300
   58400 | 20091200
   58500 | 21590600
   58600 | 23098200
   58700 | 22298400
   58800 | 20108000
   58900 | 22359600
   59000 | 24251000
   59100 | 23532700
   59200 | 25883000
   59300 | 19826100
   59400 | 23719100
   59500 | 17785800
   59600 | 17150900
   59700 | 17230600
   59800 | 17121200
   59900 | 23849200
   60000 | 17398700
   60100 | 17228900
   60200 | 17384800
   60300 | 17626800
   60400 | 24307000
   60500 | 17464400
   60600 | 17968300
   60700 | 18363300
   60800 | 21083600
   60900 | 17662000
   61000 | 18246700
   61100 | 18637200
   61200 | 19099300
   61300 | 18403800
   61400 | 17876900
   61500 | 18110700
   61600 | 27993300
   61700 | 23378500
   61800 | 24719000
   61900 | 23550700
   62000 | 21381800
   62100 | 25813900
   62200 | 22159300
   62300 | 23981900
   62400 | 19863700
   62500 | 23177100
   62600 | 25228500
   62700 | 18250800
   62800 | 18189400
   62900 | 18107100
   63000 | 18085500
   63100 | 17929400
   63200 | 18139100
   63300 | 18205600
   63400 | 21290800
   63500 | 18810800
   63600 | 23888600
   63700 | 24950800
   63800 | 22358200
   63900 | 19550600
   64000 | 18863900
   64100 | 18190100
   64200 | 18382300
   64300 | 18362400
   64400 | 18225000
   64500 | 20588300
   64600 | 22085500
   64700 | 24533800
   64800 | 21798800
   64900 | 22766900
   65000 | 22971900
   65100 | 23549200
   65200 | 23694500
   65300 | 20249400
   65400 | 19260100
   65500 | 24447500
   65600 | 19559800
   65700 | 21687900
   65800 | 20179500
   65900 | 25445000
   66000 | 23799400
   66100 | 28023300
   66200 | 19294200
   66300 | 18942800
   66400 | 19267400
   66500 | 19172800
   66600 | 19258000
   66700 | 22770900
   66800 | 22400900
   66900 | 44676600
   67000 | 27169600
   67100 | 22569800
   67200 | 19536200
   67300 | 19771400
   67400 | 19625500
   67500 | 19498000
   67600 | 19883500
   67700 | 19354100
   67800 | 19772900
   67900 | 19678300
   68000 | 19519500
   68100 | 19787600
   68200 | 22398900
   68300 | 22442500
   68400 | 19787400
   68500 | 19738000
   68600 | 19813200
   68700 | 20523700
   68800 | 19545100
   68900 | 19637200
   69000 | 19792200
   69100 | 20219900
   69200 | 19957100
   69300 | 19820300
   69400 | 19916700
   69500 | 20739400
   69600 | 20784400
   69700 | 20253100
   69800 | 20757400
   69900 | 21964000
   70000 | 24505000
   70100 | 27065900
   70200 | 22138300
   70300 | 20169900
   70400 | 23892600
   70500 | 28896900
   70600 | 21542400
   70700 | 25573800
   70800 | 20414200
   70900 | 20206700
   71000 | 20505600
   71100 | 20502900
   71200 | 20276400
   71300 | 20896200
   71400 | 20898900
   71500 | 22317300
   71600 | 21021200
   71700 | 20994200
   71800 | 24297200
   71900 | 25233300
   72000 | 25371900
   72100 | 20792200
   72200 | 20807900
   72300 | 21869100
   72400 | 21519000
   72500 | 20969400
   72600 | 28155900
   72700 | 23213800
   72800 | 21570200
   72900 | 23285200
   73000 | 23920800
   73100 | 21338400
   73200 | 21228000
   73300 | 21353600
   73400 | 21513100
   73500 | 21285400
   73600 | 21280000
   73700 | 21562900
   73800 | 21736000
   73900 | 21430400
   74000 | 27925800
   74100 | 23234100
   74200 | 21726100
   74300 | 21394800
   74400 | 24216000
   74500 | 24417700
   74600 | 24391400
   74700 | 39880400
   74800 | 21860400
   74900 | 22779500
   75000 | 21896400
   75100 | 21868700
   75200 | 24196400
   75300 | 21883400
   75400 | 22505700
   75500 | 22807700
   75600 | 21735400
   75700 | 22949700
   75800 | 21829400
   75900 | 23973600
   76000 | 23177900
   76100 | 23515300
   76200 | 23298200
   76300 | 29420700
   76400 | 22295300
   76500 | 25454400
   76600 | 28839800
   76700 | 29088500
   76800 | 22939500
   76900 | 24199800
   77000 | 25740000
   77100 | 22787800
   77200 | 22200600
   77300 | 25401300
   77400 | 22312400
   77500 | 22830000
   77600 | 23765400
   77700 | 26960700
   77800 | 28120000
   77900 | 27488100
   78000 | 30747600
   78100 | 24970700
   78200 | 26647600
   78300 | 26375900
   78400 | 24569800
   78500 | 31180700
   78600 | 24759200
   78700 | 28795200
   78800 | 23939800
   78900 | 29172600
   79000 | 29584800
   79100 | 27854500
   79200 | 24223100
   79300 | 27185000
   79400 | 26841400
   79500 | 32315900
   79600 | 23509000
   79700 | 29235300
   79800 | 26822500
   79900 | 24962100
   80000 | 23218700
   80100 | 26782900
   80200 | 33349900
   80300 | 34048300
   80400 | 28733700
   80500 | 30978900
   80600 | 31258200
   80700 | 33296900
   80800 | 23795800
   80900 | 33200400
   81000 | 32688400
   81100 | 24307300
   81200 | 23961400
   81300 | 23752200
   81400 | 27287000
   81500 | 23909000
   81600 | 24263000
   81700 | 25672700
   81800 | 23974500
   81900 | 29269400
   82000 | 30865900
   82100 | 30679300
   82200 | 23780300
   82300 | 23901600
   82400 | 23801200
   82500 | 24191800
   82600 | 23902400
   82700 | 23949500
   82800 | 29042400
   82900 | 24336700
   83000 | 24229100
   83100 | 24248000
   83200 | 25013600
   83300 | 27197100
   83400 | 26108100
   83500 | 24624600
   83600 | 25050100
   83700 | 24797400
   83800 | 32691700
   83900 | 27637100
   84000 | 25180900
   84100 | 26000700
   84200 | 24362500
   84300 | 24348500
   84400 | 24816000
   84500 | 24432300
   84600 | 24551100
   84700 | 24830300
   84800 | 27246400
   84900 | 25088900
   85000 | 32239000
   85100 | 28636000
   85200 | 28102200
   85300 | 27110800
   85400 | 25681100
   85500 | 27246500
   85600 | 36709600
   85700 | 28295500
   85800 | 24943000
   85900 | 25024000
   86000 | 24920700
   86100 | 25592600
   86200 | 28170000
   86300 | 26734400
   86400 | 27288200
   86500 | 30725100
   86600 | 27160900
   86700 | 25436300
   86800 | 25704800
   86900 | 25628100
   87000 | 28827400
   87100 | 28922400
   87200 | 27631600
   87300 | 34069000
   87400 | 34768600
   87500 | 29869500
   87600 | 26997700
   87700 | 26429400
   87800 | 33368200
   87900 | 27453600
   88000 | 25611700
   88100 | 26134400
   88200 | 26312200
   88300 | 28272100
   88400 | 27610900
   88500 | 32664400
   88600 | 25612000
   88700 | 25811000
   88800 | 31058700
   88900 | 25995000
   89000 | 29384200
   89100 | 32641700
   89200 | 26365600
   89300 | 26493300
   89400 | 26814800
   89500 | 27163300
   89600 | 25928600
   89700 | 28433500
   89800 | 32382700
   89900 | 31820000
   90000 | 32813300
   90100 | 27002000
   90200 | 28539000
   90300 | 32439500
   90400 | 26138100
   90500 | 35532900
   90600 | 53399800
   90700 | 31946000
   90800 | 32344000
   90900 | 35004400
   91000 | 27413200
   91100 | 26340200
   91200 | 26297100
   91300 | 26785800
   91400 | 34852600
   91500 | 34217200
   91600 | 34589000
   91700 | 27504600
   91800 | 36281400
   91900 | 26888900
   92000 | 26671400
   92100 | 27364600
   92200 | 34256700
   92300 | 30582300
   92400 | 27572100
   92500 | 26706300
   92600 | 27036100
   92700 | 34874000
   92800 | 32944200
   92900 | 36742200
   93000 | 33500100
   93100 | 31574300
   93200 | 36853800
   93300 | 26946200
   93400 | 28323800
   93500 | 30480200
   93600 | 28438400
   93700 | 53376600
   93800 | 38734000
   93900 | 29417600
   94000 | 27597200
   94100 | 27268900
   94200 | 27580300
   94300 | 32097800
   94400 | 36087800
   94500 | 29152900
   94600 | 29248200
   94700 | 38631800
   94800 | 41933300
   94900 | 34045800
   95000 | 35108000
   95100 | 28854700
   95200 | 29975300
   95300 | 30373500
   95400 | 28488100
   95500 | 37619700
   95600 | 37876700
   95700 | 32164000
   95800 | 28393100
   95900 | 29171800
   96000 | 28756200
   96100 | 29963900
   96200 | 32189800
   96300 | 37812600
   96400 | 40122000
   96500 | 32058300
   96600 | 39798300
   96700 | 29714300
   96800 | 28452500
   96900 | 30527800
   97000 | 30133100
   97100 | 31096600
   97200 | 28587200
   97300 | 35145100
   97400 | 39274600
   97500 | 37183300
   97600 | 38069400
   97700 | 28831800
   97800 | 29855600
   97900 | 31476900
   98000 | 33570900
   98100 | 37539600
   98200 | 29458000
   98300 | 28953800
   98400 | 36602900
   98500 | 28988800
   98600 | 28356700
   98700 | 28662500
   98800 | 30586100
   98900 | 28812800
   99000 | 29170000
   99100 | 34825600
   99200 | 31161700
   99300 | 30283000
   99400 | 31178600
   99500 | 33144800
   99600 | 34839200
   99700 | 42263700
   99800 | 38366900
   99900 | 31767300
  100000 | 35538700
  100100 | 35452800
  100200 | 29690700
  100300 | 29978400
  100400 | 41660500
  100500 | 31836400
  100600 | 41140500
  100700 | 31171600
  100800 | 35353000
  100900 | 30201500
  101000 | 40004300
  101100 | 38934100
  101200 | 38166800
  101300 | 33490600
  101400 | 41643600
  101500 | 42088300
  101600 | 42765000
  101700 | 40528300
  101800 | 36797200
  101900 | 32499100
  102000 | 31818400
  102100 | 35650800
  102200 | 35379500
  102300 | 42951400
  102400 | 33929200
  102500 | 38565800
  102600 | 39494400
  102700 | 36349800
  102800 | 33763200
  102900 | 41008800
  103000 | 43000100
  103100 | 36691600
  103200 | 30866200
  103300 | 35789300
  103400 | 37461300
  103500 | 42888400
  103600 | 40926800
  103700 | 31758500
  103800 | 35188800
  103900 | 40089400
  104000 | 31361100
  104100 | 31723200
  104200 | 34268600
  104300 | 36842100
  104400 | 31885400
  104500 | 32310100
  104600 | 30768600
  104700 | 30899100
  104800 | 33140700
  104900 | 36534700
  105000 | 43087300
  105100 | 36979900
  105200 | 33812900
  105300 | 40499800
  105400 | 39258100
  105500 | 38727200
  105600 | 37533900
  105700 | 43569600
  105800 | 36428000
  105900 | 38644000
  106000 | 40421900
  106100 | 42751900
  106200 | 34979300
  106300 | 38198100
  106400 | 34760300
  106500 | 33534300
  106600 | 43561400
  106700 | 37659400
  106800 | 35846400
  106900 | 33504300
  107000 | 31964700
  107100 | 35583000
  107200 | 37874200
  107300 | 33060900
  107400 | 31710100
  107500 | 33806900
  107600 | 43970700
  107700 | 35186800
  107800 | 48278200
  107900 | 43165700
  108000 | 40266100
  108100 | 43562000
  108200 | 36488100
  108300 | 32621600
  108400 | 34819900
  108500 | 37037700
  108600 | 38637400
  108700 | 41106400
  108800 | 37682500
  108900 | 40140300
  109000 | 35581200
  109100 | 44227100
  109200 | 42032900
  109300 | 42246000
  109400 | 33030300
  109500 | 33793200
  109600 | 36935600
  109700 | 37425600
  109800 | 44043900
  109900 | 39818400
  110000 | 37233900
  110100 | 45078000
  110200 | 35934900
  110300 | 32320100
  110400 | 33291100
  110500 | 32203900
  110600 | 44428900
  110700 | 44002300
  110800 | 45172400
  110900 | 39102100
  111000 | 35654500
  111100 | 33742000
  111200 | 45546500
  111300 | 46920800
  111400 | 39093900
  111500 | 45275400
  111600 | 39045000
  111700 | 39750800
  111800 | 45898200
  111900 | 43870500
  112000 | 42520200
  112100 | 41492300
  112200 | 33499900
  112300 | 32980400
  112400 | 32819200
  112500 | 37119600
  112600 | 35331500
  112700 | 36511500
  112800 | 44893900
  112900 | 41720600
  113000 | 42960800
  113100 | 39825600
  113200 | 36222200
  113300 | 35953000
  113400 | 46722700
  113500 | 43165500
  113600 | 42532800
  113700 | 42930800
  113800 | 40469600
  113900 | 41625000
  114000 | 34948900
  114100 | 34368900
  114200 | 39333900
  114300 | 37057400
  114400 | 43095600
  114500 | 45493300
  114600 | 42010600
  114700 | 45128400
  114800 | 41891200
  114900 | 41297100
  115000 | 42623900
  115100 | 40387500
  115200 | 35543400
  115300 | 40129100
  115400 | 46538200
  115500 | 42920000
  115600 | 42077500
  115700 | 37850900
  115800 | 36016400
  115900 | 36638500
  116000 | 39783100
  116100 | 41719900
  116200 | 39360500
  116300 | 43149600
  116400 | 38096000
  116500 | 35561700
  116600 | 43814900
  116700 | 43117500
  116800 | 43048400
  116900 | 39363400
  117000 | 36049300
  117100 | 34768100
  117200 | 36875600
  117300 | 35756100
  117400 | 36189100
  117500 | 46630200
  117600 | 35089500
  117700 | 35633000
  117800 | 53580900
  117900 | 50656800
  118000 | 50159000
  118100 | 50198100
  118200 | 48721700
  118300 | 34928100
  118400 | 39070300
  118500 | 36828600
  118600 | 35152600
  118700 | 36311700
  118800 | 39923300
  118900 | 47669600
  119000 | 44523600
  119100 | 56779900
  119200 | 49594000
  119300 | 47702700
  119400 | 46926700
  119500 | 38319900
  119600 | 37803600
  119700 | 37906100
  119800 | 46182000
  119900 | 42509300
  120000 | 42220500
  120100 | 46262300
  120200 | 45869300
  120300 | 44400200
  120400 | 41149300
  120500 | 36466900
  120600 | 35939800
  120700 | 42429200
  120800 | 37334900
  120900 | 40163900
  121000 | 40121200
  121100 | 37745100
  121200 | 36790800
  121300 | 35779600
  121400 | 35191900
  121500 | 38436000
  121600 | 37970400
  121700 | 42554300
  121800 | 50658900
  121900 | 52731100
  122000 | 41430400
  122100 | 41265200
  122200 | 35375300
  122300 | 35530300
  122400 | 35499100
  122500 | 35682500
  122600 | 36720900
  122700 | 37922300
  122800 | 42844700
  122900 | 41482100
  123000 | 39020500
  123100 | 40080400
  123200 | 42783600
  123300 | 39145500
  123400 | 36564800
  123500 | 45648800
  123600 | 49625000
  123700 | 43293900
  123800 | 50508800
  123900 | 38007900
  124000 | 36370100
  124100 | 37001200
  124200 | 36306200
  124300 | 48113800
  124400 | 36526400
  124500 | 36564800
  124600 | 56906900
  124700 | 42940200
  124800 | 37203000
  124900 | 37444500
  125000 | 37537700
  125100 | 48350400
  125200 | 52279200
  125300 | 39105900
  125400 | 51516300
  125500 | 46489600
  125600 | 47932900
  125700 | 42461900
  125800 | 39003600
  125900 | 40414500
  126000 | 39539100
  126100 | 39525700
  126200 | 44269700
  126300 | 44799600
  126400 | 44812900
  126500 | 42616300
  126600 | 45392300
  126700 | 43345500
  126800 | 47267000
  126900 | 39896400
  127000 | 40206800
  127100 | 44566500
  127200 | 44652000
  127300 | 41797500
  127400 | 43040600
  127500 | 43273300
  127600 | 40271500
  127700 | 46794100
  127800 | 45552300
  127900 | 52171800
  128000 | 46630600
  128100 | 39880200
  128200 | 40500500
  128300 | 40971000
